gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2247428757	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75938029	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza viridis		SPECIES	Coeloglossum viride (L.) Hartm.	SE	Mullvalds änge	b8323864-602a-4a7d-9127-bb903054e97d	57.373751	18.709221	50.0						1987-07-12T00:00:00Z	12	7	1987	5313015	2810284	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	119104814				CC0_1_0	Stefan Ekman	Stefan Ekman, Ulf Arup, Virginia Kustvall Larsson			2019-05-30T02:25:24.333Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2247427608	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75938082	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza lapponica	lapponica	SUBSPECIES	Dactylorhiza majalis subsp. lapponica (Laest. ex Hartm.) H.Sund.	SE	Brucebo naturreservat	b8323864-602a-4a7d-9127-bb903054e97d	57.68694	18.345862	100.0						1987-07-09T00:00:00Z	9	7	1987	2810731	8044700	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	119104867				CC0_1_0	Stefan Ekman	Stefan Ekman, Ulf Arup, Virginia Kustvall Larsson			2019-05-30T02:25:23.310Z		GEODETIC_DATUM_ASSUMED_WGS84
2247427281	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75938061	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Gothemhammar	b8323864-602a-4a7d-9127-bb903054e97d	57.609369	18.788974	500.0						1987-07-10T00:00:00Z	10	7	1987	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	119104846				CC0_1_0	Stefan Ekman	Stefan Ekman, Ulf Arup, Virginia Kustvall Larsson			2019-05-30T02:25:23.206Z		GEODETIC_DATUM_ASSUMED_WGS84
2247270433	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75747895	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Ophrys	Ophrys insectifera		SPECIES	Ophrys insectifera L.	SE	Muskmyr	b8323864-602a-4a7d-9127-bb903054e97d	56.939466	18.195008	500.0						2018-07-06T18:20:00Z	6	7	2018	2792588	2792588	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118952549				CC0_1_0	Björn Abelson	Björn Abelson			2019-05-30T02:23:51.107Z		GEODETIC_DATUM_ASSUMED_WGS84
2247270383	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75747894	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza incarnata		SPECIES	Dactylorhiza incarnata (L.) Soó	SE	Muskmyr	b8323864-602a-4a7d-9127-bb903054e97d	56.939466	18.195008	500.0						2018-07-06T18:20:00Z	6	7	2018	8248593	8248593	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118952548				CC0_1_0	Björn Abelson	Björn Abelson			2019-05-30T02:23:50.979Z		GEODETIC_DATUM_ASSUMED_WGS84
2247265561	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75747901	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis palustris		SPECIES	Epipactis palustris Crantz	SE	Storsund	b8323864-602a-4a7d-9127-bb903054e97d	57.564261	18.780745	750.0						2018-07-13T18:00:00Z	13	7	2018	5319226	5319226	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118952554				CC0_1_0	Björn Abelson	Björn Abelson			2019-05-30T02:23:48.522Z		GEODETIC_DATUM_ASSUMED_WGS84
2247265251	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75747899	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Gymnadenia	Gymnadenia conopsea		SPECIES	Gymnadenia conopsea (L.) R.Br.	SE	Storsund	b8323864-602a-4a7d-9127-bb903054e97d	57.564261	18.780745	750.0						2018-07-13T18:00:00Z	13	7	2018	7845022	7845022	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118952552				CC0_1_0	Björn Abelson	Björn Abelson			2019-05-30T02:23:48.199Z		GEODETIC_DATUM_ASSUMED_WGS84
2247250257	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75726794	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza fuchsii	fuchsii	SUBSPECIES	Dactylorhiza maculata subsp. fuchsii (Druce) Hyl.	SE	Bendes strandänge	b8323864-602a-4a7d-9127-bb903054e97d	57.496653	18.765142	300.0						2007-06-30T00:00:00Z	30	6	2007	2810689	2810677	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118924997				CC0_1_0	Bo Elofsson	Bo Elofsson			2019-05-30T02:23:36.379Z		GEODETIC_DATUM_ASSUMED_WGS84
2247250087	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75727724	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Herminium	Herminium monorchis		SPECIES	Herminium monorchis R.Br.	SE	Bälsalvret	b8323864-602a-4a7d-9127-bb903054e97d	57.659285	18.680394	100.0						2007-06-30T00:00:00Z	30	6	2007	5310578	5310578	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118925855				CC0_1_0	Bo Elofsson	Bo Elofsson			2019-05-30T02:23:36.425Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246918828	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75358167	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Gymnadenia	Gymnadenia densiflora	densiflora	SUBSPECIES	Gymnadenia conopsea subsp. densiflora (Wahlenb.) K.Richt.	SE	Bälsalver	b8323864-602a-4a7d-9127-bb903054e97d	57.659545	18.6792	300.0						2018-06-27T00:00:00Z	27	6	2018	7530141	2840425	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118407482				CC0_1_0	Andreas Grabs	Andreas Grabs			2019-05-30T02:18:28.563Z		GEODETIC_DATUM_ASSUMED_WGS84
2246918416	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75354941	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.489117	18.128146	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118404582				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:26.624Z		GEODETIC_DATUM_ASSUMED_WGS84
2246917937	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75354953	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.489276	18.128308	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118404591				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:28.754Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246917888	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357317	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.487992	18.130051	10.0						2018-07-20T00:00:00Z	20	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406841				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:27.836Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246917672	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357310	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.488219	18.129925	10.0						2018-07-20T00:00:00Z	20	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406837				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:27.022Z		GEODETIC_DATUM_ASSUMED_WGS84
2246917659	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357209	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.489677	18.130248	10.0						2018-07-20T00:00:00Z	20	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406762				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:28.027Z		GEODETIC_DATUM_ASSUMED_WGS84
2246917554	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357291	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.489339	18.129071	10.0						2018-07-20T00:00:00Z	20	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406819				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:28.076Z		GEODETIC_DATUM_ASSUMED_WGS84
2246917546	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357321	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.487799	18.130122	10.0						2018-07-20T00:00:00Z	20	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406845				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:26.758Z		GEODETIC_DATUM_ASSUMED_WGS84
2246917527	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357325	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.487745	18.129	10.0						2018-07-20T00:00:00Z	20	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406848				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:26.348Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246917460	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75356952	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.489112	18.129386	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406530				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:26.388Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246917396	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357268	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.489614	18.128775	10.0						2018-07-20T00:00:00Z	20	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406800				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:26.248Z		GEODETIC_DATUM_ASSUMED_WGS84
2246917006	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357089	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.490237	18.128964	10.0						2018-07-20T00:00:00Z	20	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406643				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:26.962Z		GEODETIC_DATUM_ASSUMED_WGS84
2246916825	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75355461	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.490145	18.128452	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118405094				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:25.982Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246916762	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75356914	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.488248	18.129494	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406497				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:26.924Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246916753	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75356938	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.488634	18.129494	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406518				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:26.788Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246916629	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357014	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.489208	18.131389	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406575				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:26.869Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246916594	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357333	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Gymnadenia	Gymnadenia conopsea		SPECIES	Gymnadenia conopsea (L.) R.Br.	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.490227	18.128344	10.0						2018-07-18T00:00:00Z	18	7	2018	7845022	7845022	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406854				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:27.094Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246916430	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75356909	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.487741	18.12935	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406493				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:26.388Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246915964	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75356979	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.490213	18.129206	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406546				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:28.069Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246915807	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75356946	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.488986	18.128991	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406524				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:28.002Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246915708	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75355331	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza incarnata		SPECIES	Dactylorhiza incarnata (L.) Soó	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.490179	18.128407	10.0						2018-07-18T00:00:00Z	18	7	2018	8248593	8248593	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118404966				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:26.149Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246915645	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357308	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis palustris		SPECIES	Epipactis palustris Crantz	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.490155	18.128416	10.0						2018-07-20T00:00:00Z	20	7	2018	5319226	5319226	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406835				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:25.957Z		GEODETIC_DATUM_ASSUMED_WGS84
2246915608	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75356932	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.488204	18.129035	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406513				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:25.343Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246915524	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75353937	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.488214	18.128604	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118404568				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:26.365Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246915520	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357045	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis palustris		SPECIES	Epipactis palustris Crantz	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.489566	18.1282	10.0						2018-07-18T00:00:00Z	18	7	2018	5319226	5319226	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406603				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:24.778Z		GEODETIC_DATUM_ASSUMED_WGS84
2246915516	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357050	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza incarnata		SPECIES	Dactylorhiza incarnata (L.) Soó	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.489807	18.128119	10.0						2018-07-18T00:00:00Z	18	7	2018	8248593	8248593	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406607				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:24.742Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246915382	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75356928	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.488363	18.129071	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406510				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:25.734Z		GEODETIC_DATUM_ASSUMED_WGS84
2246915264	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75357078	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.489831	18.128263	10.0						2018-07-20T00:00:00Z	20	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118406633				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:25.490Z		GEODETIC_DATUM_ASSUMED_WGS84
2246915220	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75354935	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Tofta strand	b8323864-602a-4a7d-9127-bb903054e97d	57.488861	18.128245	10.0						2018-07-18T00:00:00Z	18	7	2018	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118404577				CC0_1_0	Staffan Nilsson	Staffan Nilsson			2019-05-30T02:18:24.269Z		GEODETIC_DATUM_ASSUMED_WGS84
2246878402	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75301526	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Ophrys	Ophrys insectifera		SPECIES	Ophrys insectifera L.	SE	Hojmyr SV	b8323864-602a-4a7d-9127-bb903054e97d	57.786879	18.703221	50.0						2015-07-29T00:00:00Z	29	7	2015	2792588	2792588	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118367016				CC0_1_0	Marcus Arnesson	Marcus Arnesson			2019-05-30T02:17:43.390Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246878231	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75301461	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis palustris		SPECIES	Epipactis palustris Crantz	SE	Stenstugu V 900m	b8323864-602a-4a7d-9127-bb903054e97d	57.758773	18.709742	100.0						2014-07-30T00:00:00Z	30	7	2014	5319226	5319226	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118364219				CC0_1_0	Marcus Arnesson	Marcus Arnesson			2019-05-30T02:17:39.582Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246878194	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:75301463	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza incarnata		SPECIES	Dactylorhiza incarnata (L.) Soó	SE	Stenstugu V 900m	b8323864-602a-4a7d-9127-bb903054e97d	57.758773	18.709742	100.0						2014-07-30T00:00:00Z	30	7	2014	8248593	8248593	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	118364220				CC0_1_0	Marcus Arnesson	Marcus Arnesson			2019-05-30T02:17:42.842Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2246517368	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:74915825	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Gymnadenia	Gymnadenia densiflora	densiflora	SUBSPECIES	Gymnadenia conopsea subsp. densiflora (Wahlenb.) K.Richt.	SE	Kallgatburg	b8323864-602a-4a7d-9127-bb903054e97d	57.695203	18.682506	400.0						1988-06-29T00:00:00Z	29	6	1988	7530141	2840425	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	117906752				CC0_1_0	Bo Elofsson	Bo Elofsson			2019-05-30T02:02:03.322Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
